latitude,longitude,category,name
38.792363857642826,-9.104839256132001,school,Escola Básica de Sacavém
38.71685801941925,-9.155552871082204,school,Escola Básica Rainha Santa Isabel
38.72661956367038,-9.125059331278736,school,Escola Básica Arquitecto Victor Palla
38.75001522333704,-9.203805520715447,school,Externato Grão Vasco
38.750454155668194,-9.203741349341714,school,Externato São Cristóvão de Benfica
38.7648888885862,-9.199812661755164,school,Escola Básica Mello Falcão
38.75773832909604,-9.209347416426668,school,Escola Básica Maria Irene Lopes de Azevedo
38.76490097753339,-9.198428522774863,school,Jardim Infantil Popular da Pontinha (JIPP)
38.75326459793908,-9.21384907600748,school,Escola Básica Santos Mattos
38.71273906261988,-9.164599321966415,school,Escola Profissional de Agentes de Serviço e Apoio Social
38.768401361860796,-9.160952862094074,school,Escola Profissional Gustave Eiffel
38.77140964178929,-9.200226983658334,school,Escola Profissional Agrícola Dom Dinis
38.7686409550454,-9.196549613911266,school,Escola Básica Dr. Mário Madeira
38.70019325314167,-9.19464405881289,school,Escola Secundária Marquês de Pombal
38.72633122356714,-9.157086665069267,school,Escola Secundária Maria Amália Vaz de Carvalho
38.715182048606486,-9.125360963015238,school,Escola Básica de Santa Clara
38.7131675982026,-9.132872427018423,school,Escola Básica do Castelo
38.709572167010776,-9.139467762308767,school,Escola Básica Maria Barroso
38.75139600747198,-9.130214746114708,school,Colégio Saint Daniel Brottier
38.76073680427781,-9.129351923591262,school,Colégio Piloto Diese
38.755742576558454,-9.205309328049744,school,Externato das Pedralvas
38.70501701602222,-9.180208367094156,school,"Escola ""Ave Maria"""
38.70706281130659,-9.195457618232032,school,Centro Bonny Stilwell
38.701745501026046,-9.187834026850705,school,Escola Secundária Fonseca Benevides
38.71076833393244,-9.194391251560333,school,Liga Portuguesa dos Deficientes Motores
38.711974451946695,-9.202687923067696,school,Associação Portuguesa para as Perturbações do Desenvolvimento e Autismo
38.69937859229078,-9.212810420184036,school,Escola Raiz
38.69841027484675,-9.20985732267859,school,Centro de Educação e Desenvolvimento Jacob Rodrigues Pereira
38.70461214929239,-9.213432696732493,school,Externato Alfredo Binet
38.69762008159999,-9.218914420184332,school,Externato Santa Maria de Belém
38.69551465042755,-9.216504840871124,school,Externato Alfred Binet
38.697343160433014,-9.225039852756117,school,"Externato ""A Escolinha"""
38.79509308756569,-9.15018363232592,school,"Jardim de Infância ""Mimá"""
38.75967188395109,-9.167635066934416,school,Escola Técnica Psicossocial de Lisboa
38.76438533941569,-9.156618272452379,school,"Externato ""O Poeta"""
38.74771697986576,-9.165398719044914,school,Associação Infante de Sagres
38.75446893675365,-9.17787806667173,school,Escola Profissional CEFAD
38.766482730635474,-9.112870151950567,school,"Jardim Escola ""O Bosque"""
38.77525002124102,-9.107651324634121,school,Lua Crescente
38.732113595411036,-9.106999180768554,school,Escola Básica do 1º Ciclo e Jardim de Infância do Beato
38.75062492666036,-9.13128022230534,school,Astória International School
38.7401057503626,-9.165705757233237,school,Colégio de São Tomás
38.74768774521185,-9.133689889046213,school,"Externato ""O Barquinho"""
38.75351345867511,-9.137301100619927,school,"Externato ""Luso-Britânico"""
38.75296681204334,-9.13394610851318,school,"Externato ""Os Fofinhos"""
38.75968109623614,-9.130438326383981,school,Colégio N'Avózinha
38.75370444324249,-9.131057397974342,school,Escola Profissional Magestil
38.71063196664042,-9.167238072677753,school,Instituto da Imaculada para Pessoas com Necessidades Especiais
38.719359070218175,-9.159244414685551,school,Colégio Place4all
38.71516336578448,-9.155093879836375,school,Colégio Luso-Suíço
38.72525503320801,-9.157992237514593,school,Externato do Parque
38.72896086928925,-9.133872053277617,school,Escola Selecta Professor Doutor Amadeu Andrés
38.728606529511325,-9.1315142167764,school,Externato Mãe de Deus
38.730923688118246,-9.17454003103173,school,Externato n.º 1 da Educação Popular
38.75279415244488,-9.131027915892462,school,Colégio São Daniel Brottier
38.69688354469144,-9.223148477303281,school,Centro de Pedagogia Terapêutica Bola de Neve
38.716208714032504,-9.158040418856375,school,Jardim Escola João De Deus - Estrela
38.755918657817276,-9.136584699080691,school,Jardim Escola João De Deus - Alvalade
38.72386039105542,-9.13485799875444,school,Associação Pró-Infância Santo António de Lisboa
38.717236739846655,-9.152623393955503,school,Escola de Santa Teresa do Menino Jesus
38.708207294157674,-9.146484885288128,school,The British School of Lisbon
38.756721399999996,-9.1757319,hospital,Hospital da Luz Torres de Lisboa
38.75704759999999,-9.1460979,hospital,Hospital Júlio de Matos
38.7473338,-9.1618892,hospital,Consultas Externas Hospital Ambulatório
38.7476653,-9.1610581,hospital,Centro de Ambulatório
38.7751447,-9.1133227,hospital,Análises Clínicas Affidea Laboratórios - Olivais Norte
38.7640846,-9.0969209,hospital,Cellulem Block
38.7640782,-9.0968396,hospital,Kids & Nits
38.72386310000001,-9.1613425,hospital,TejoMed
38.7063191,-9.1675263,hospital,Cuf Infante Santo
38.716706800000004,-9.1375638,hospital,Hospital de São José - Consultas Externas
38.7282457,-9.1392979,hospital,Hospital Dona Estefania
38.7221303,-9.1424365,hospital,Hospital de Santo Antonio dos Capuchos
38.7398152,-9.1612369,hospital,Instituto Portugues Oncologia de Lisboa Francisco Gentil
38.73424669999999,-9.1581368,hospital,Centro Clinico de Lisboa SAMS
38.72387177361833,-9.144757912778193,hospital,Hospital Santa Marta
38.75817628490437,-9.099211424588107,hospital,Hospital CUF Descobertas
38.76524296300409,-9.160502204856284,hospital,Hospital Pulido Valente
38.749256306387814,-9.177649497848535,hospital,Hospital dos Lusíadas
38.74608915592846,-9.17500880727504,hospital,Hospital da Cruz Vermelha Portuguesa
38.74817825638744,-9.160815095027463,hospital,Hospital Santa Maria
38.72220233867431,-9.142467657616919,hospital,Hospital de Santo António dos Capuchos
38.718139414670894,-9.137885927074928,hospital,Hospital de São José
38.72873838793416,-9.139089144878746,hospital,Hospital Dona Estefânia
38.75859845396185,-9.146903805828963,hospital,Parque de Saúde de Lisboa
38.70736712882816,-9.21773902468882,hospital,Hospital São Francisco Xavier
38.74111568284877,-9.15215955246491,hospital,Hospital Curry Cabral
38.6933460830071,-9.22214769130836,hospital,Fundação Dona Anna de Sommer Champalimaud e Doutor Carlos Montez Champalimaud
38.73980526319018,-9.161192364415069,hospital,Instituto Português Oncologia de Lisboa Francisco Gentil
38.71361559073319,-9.145784733439228,hospital,Hospital Saint Louis
38.705272323929336,-9.16886582999289,hospital,Hospital CUF Infante Santo
38.73262512851025,-9.14743640133006,hospital,Maternidade Doutor Alfredo da Costa
38.768166502807254,-9.11467410893697,hospital,Hospital do SAMS
38.76715692849539,-9.175231335256049,hospital,Hospital das Forças Armadas - Pólo de Lisboa
